video_no,title,date,duration_min,category,view_count,member_id,member_name,generation,unit,collab_members,is_collab
12875938,친없찐천마의 인싸되기작전 친구모아아일랜드 두가쟈~~~,2026-04-24,348.6,친구모아 아일랜드 두근두근 라이프,3202,akane_lize,아카네 리제,2,Universe,,False
12843893,눈나믿어. 내가 섬가서 호강시켜줄게 (루미아섬아님),2026-04-22,308.5,래프트,2902,akane_lize,아카네 리제,2,Universe,,False
12815829,7시45분ㅋ ㅓ버곡 채초공개 캬ㅑㅑ어니언 그리고오늘합방있는데여 넘기대가되고 기브고 재밌을거같아서 헤헤 기부니ㅏㄱ좋아요,2026-04-20,375.9,오버워치,2878,akane_lize,아카네 리제,2,Universe,,False
12780411,개ㅐㅐㅐㅐㅐㅐㅐㅐㅐ열받는게임 하는날,2026-04-18,220.2,talk,2385,akane_lize,아카네 리제,2,Universe,,False
12736001,세기말 첫 랭겜 플레 가겠ㅅ습니다,2026-04-15,366.2,오버워치,3081,akane_lize,아카네 리제,2,Universe,,False
12706220,와버렸다 공간지각능력ㄱ천재 정리제의 옵치,2026-04-13,426.2,오버워치,2377,akane_lize,아카네 리제,2,Universe,,False
12686886,억빠거르고 플레가능한가요?,2026-04-12,295.6,오버워치,2106,akane_lize,아카네 리제,2,Universe,,False
12671359,그래서 스텔라이브 앨범이 나왔는데 팬싸도 있는데 어떻게해야하는지 아시는분?? 글이 너무많아서 이해를못해버린 본녀등장,2026-04-11,350.9,오버워치,3624,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
12648565,휴!!!!!!!!!!!!!!!ㅂ방!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!인데잠깐왔는데 절대 잠오게해서는안돼,2026-04-09,92.2,talk,1657,akane_lize,아카네 리제,2,Universe,,False
12623123,왜 모두 나의 건축과 인테리어를 두려워하는겁니가????????????????? 본녀의 감각이 두렵느뇨???????,2026-04-08,324.3,talk,2839,akane_lize,아카네 리제,2,Universe,,False
12594228,잡았써용! 제가!!! 합빵을!!!!!!!!!! 잡았다구욧!!!!!!!!!!!!!!,2026-04-06,349.6,오버워치,3181,akane_lize,아카네 리제,2,Universe,,False
12559858,닉넴입니다 오해하지마세요 오해하신다면 억울하니까 억울하지않게 진짜 훔치게뜸니다 ,2026-04-04,362.0,talk,2819,akane_lize,아카네 리제,2,Universe,,False
12521636,할미눈 안좋아서 챠팅챵못읽어도 바죠이 보청ㅇ기는끼고이쓰께 근데 보청기가어디갔지?,2026-04-01,85.4,talk,2845,akane_lize,아카네 리제,2,Universe,,False
12506611,목이아파서 병약미소녀의 분내가 나는 리제는 팬카페를 본다.,2026-03-31,169.4,talk,2399,akane_lize,아카네 리제,2,Universe,,False
12478466,30만 기념 유입설명회+ 스텔라스텔라 공개 + 노래방,2026-03-30,360.0,talk,12591,akane_lize,아카네 리제,2,Universe,,False
12461622,✞🩸천(마)주교 고해성사🩸✞ 형제자매님 더러운 욕망과 죄를 오늘 사해드리겠습니다 참회핳세요,2026-03-29,78.4,talk,2877,akane_lize,아카네 리제,2,Universe,,False
12459732,✞🩸천(마)주교 고해성사🩸✞ 형제자매님 더러운 욕망과 죄를 오늘 사해드리겠습니다 참회핳세요,2026-03-29,57.3,talk,2375,akane_lize,아카네 리제,2,Universe,,False
12458177,✞🩸천(마)주교 고해성사🩸✞ 형제자매님 더러운 욕망과 죄를 오늘 사해드리겠습니다 참회핳세요,2026-03-28,149.7,talk,3655,akane_lize,아카네 리제,2,Universe,,False
12428568,노래추천하는날. 시청자 노래 보석함털기,2026-03-27,354.9,talk,3420,akane_lize,아카네 리제,2,Universe,,False
12397454,오버워치 처음합니다 진짜 아무것도모르는 노인정이빨분쇄기급뉴비에요 훈수환영,2026-03-25,418.1,오버워치,2755,akane_lize,아카네 리제,2,Universe,,False
12364808,너 T발C야?에서T를맡고있는 본녀의 3년만에하는 MBTI검사로 통나무도박,2026-03-23,340.8,talk,2374,akane_lize,아카네 리제,2,Universe,,False
12347379,다녀왔씁니댜! 소빙하기 끝ㅌㅌㅌㅌ,2026-03-22,149.0,talk,1978,akane_lize,아카네 리제,2,Universe,,False
12343401,다녀왔씁니댜! 소빙하기 끝ㅌㅌㅌㅌ,2026-03-21,3.8,talk,730,akane_lize,아카네 리제,2,Universe,,False
12282566,스텔 최고 천재들의 포탈2 보여줄게ㅋㅋ 아 스피드런하면 어떡하지,2026-03-18,388.9,포탈 2,3649,akane_lize,아카네 리제,2,Universe,,False
12253567,엣ㅍ헵 나도 좀 멋찐 선배 되어볼까낭~? 이 선배가 지켜주는 쫌비생활 재밋겠찌?,2026-03-16,456.2,낙원: LAST PARADISE,2711,akane_lize,아카네 리제,2,Universe,,False
12232117,화이트데이에 달콤한 낙원 좀비사탕,2026-03-15,316.7,낙원: LAST PARADISE,2021,akane_lize,아카네 리제,2,Universe,,False
12184073,난....... 멍청잉야..............,2026-03-12,409.7,talk,2694,akane_lize,아카네 리제,2,Universe,,False
12166355,크아아ㅏㅏㅏ본녀강림 ㅠㅠㅠㅠㅠㅠ드라우닝1000만 고맙느뇨!!,2026-03-11,147.0,talk,2410,akane_lize,아카네 리제,2,Universe,,False
12150753,[광고] 환락의 길로 빠져보까용호호크아ㅏ붕괴: 스타레일,2026-03-10,367.9,붕괴: 스타레일,3212,akane_lize,아카네 리제,2,Universe,,False
12113902,리제데이! 왜냐면1001일이기때문인데 포코피아말고리듬게임하겠습니댜,2026-03-07,217.2,비츠 앤 밥스,2023,akane_lize,아카네 리제,2,Universe,,False
12101496,데뷔 1000일 감사합니다!!!!!!❤ 행복하고 즐거운 시간이었지만 앞으로 더 재미있게 해줄테니까 평생 함께했음좋겠으며 감사한마음을 가지고 퇴근길 마중,2026-03-07,345.0,talk,3816,akane_lize,아카네 리제,2,Universe,,False
12069866,조흥ㄴ아침입니다!!!!!!!,2026-03-05,493.8,마인크래프트,1674,akane_lize,아카네 리제,2,Universe,,False
12059455,조흥ㄴ아침입니다!!!!!!!,2026-03-04,92.1,마인크래프트,1070,akane_lize,아카네 리제,2,Universe,,False
12039369,스타일리쉬한 총입니다 ㅎ스타일리쉬한 방송이라고 볼수있죠,2026-03-03,939.5,마인크래프트,2664,akane_lize,아카네 리제,2,Universe,,False
12021631,도태될수없어!!! 레이드 달리겠써욨!!,2026-03-02,700.6,마인크래프트,4118,akane_lize,아카네 리제,2,Universe,,False
11988010,[픽크타2] ✨7시 커버곡 공개✨ ,2026-02-28,721.8,마인크래프트,2572,akane_lize,아카네 리제,2,Universe,,False
11970012,[픽크타2] 도태되고싶지않아!!!!!!!!!!!!!,2026-02-27,575.5,마인크래프트,2644,akane_lize,아카네 리제,2,Universe,,False
11936381,[픽크타2] 일하느라 뒷겜하고 온 청년. 내실 꽤 하는 청년,2026-02-25,562.2,마인크래프트,2924,akane_lize,아카네 리제,2,Universe,,False
11920125,[픽크타2] 나는 왜 맞는가,2026-02-24,657.2,마인크래프트,2672,akane_lize,아카네 리제,2,Universe,,False
11904124,픽크타2 돈모아서 희귀몹잡겠슴미댜아아아악,2026-02-23,98.0,마인크래프트,1599,akane_lize,아카네 리제,2,Universe,,False
11902661,픽크타2 돈모아서 희귀몹잡겠슴미댜아아아악,2026-02-23,384.5,마인크래프트,1979,akane_lize,아카네 리제,2,Universe,,False
11892504,픽크타2 돈모아서 희귀몹잡겠슴미댜아아아악,2026-02-22,132.1,마인크래프트,1689,akane_lize,아카네 리제,2,Universe,,False
11886616,픽크타2 오픈런 하기전에 피크위키 보면서 공부하기! 달라진 뉴네오울트라제네럴엠페스트 리제는 낯을가리지않아!!!!마도!!!,2026-02-22,644.1,마인크래프트,5451,akane_lize,아카네 리제,2,Universe,,False
11846083,짧방인데요. 보러오면 좋을것이느뇨(๑•᎑<๑)ｰ☆ ,2026-02-19,184.4,음악/노래,6781,akane_lize,아카네 리제,2,Universe,,False
11831238,타. 누나가 태워준다. 1등해보겠씀다,2026-02-19,356.2,마리오 카트 월드,2643,akane_lize,아카네 리제,2,Universe,,False
11800153,타비와 함께하는 얍파양파??주문외우는게임,2026-02-17,370.6,얍얍,3683,akane_lize,아카네 리제,2,Universe,arahashi_tabi,True
11785174,뭉티기를 먹는 야생적인 나라도 좋하할수있니?,2026-02-16,395.7,talk,2554,akane_lize,아카네 리제,2,Universe,,False
11771818,초콜렛을 줬는데도 까먹을정도로 아리따운 미모의 리제 등장,2026-02-15,366.5,talk,3343,akane_lize,아카네 리제,2,Universe,,False
11730465,뿌ㅜ부부ㅜ부뿌부뿌ㅃ뿌뿌ㅜㅜ부부부부부바빠ㅑㅂ바바빠빠뺘뺘뺘ㅏ빠,2026-02-12,122.3,talk,2029,akane_lize,아카네 리제,2,Universe,,False
11715396,휴방이지만 감히 나를 알현할 기회를 주겟다 (놀아주세요 라는 뜻) 이라고 적으면 너무 근쌤같나요,2026-02-11,88.0,talk,2332,akane_lize,아카네 리제,2,Universe,,False
11701537,주식에 관심이 생겼는데 헛소리말고 주식시뮬부터 해보라길래 합니다. 리제가 주식으로 돈벌어서 두쫀쿠사줄게,2026-02-11,378.5,STONKS-9800: 주식 시장 시뮬레이터,1912,akane_lize,아카네 리제,2,Universe,,False
11683476,그래서 다키마쿠라 어떘어,2026-02-10,367.8,talk,1950,akane_lize,아카네 리제,2,Universe,,False
11653315,연하남 님들과 내전하기 전 연습!!!!!! (6시 w.배도라지),2026-02-08,627.8,리그 오브 레전드,4103,akane_lize,아카네 리제,2,Universe,,False
11633582,모자가 벗겨질때마다 강해지는 예쁘고 고운 미소녀2회차(w.부키),2026-02-07,360.9,리그 오브 레전드,1995,akane_lize,아카네 리제,2,Universe,,False
11602691,오늘은 소리를 지르지않는 예쁘고 고운 미소녀가 되어보겠습니다,2026-02-05,413.8,리그 오브 레전드,2439,akane_lize,아카네 리제,2,Universe,,False
11500857,"요즘 사람들은 단걸 많이 먹어서 화가 많다는데 그래서 제가 화가 많은데요, 절대 제가 나쁜게 아닙니다. 혼자 도넛 2개먹어서 그래요. 동의게임할거임",2026-01-30,366.0,이용약관에 동의하고 싶어,4387,akane_lize,아카네 리제,2,Universe,,False
11478464,"인생게임 합방입니다. (w. 시라유키정히나,네네코정맛시로, 아라하시정타비)",2026-01-28,397.0,미메시스,4311,akane_lize,아카네 리제,2,Universe,"shirayuki_hina,arahashi_tabi",True
11435978,마크 하코런 아직 못깼는데 오늘은 진짜 킹기임<< 한번 죽을 때 마다 1치킨🍗 (9지구),2026-01-26,438.2,마인크래프트,4494,akane_lize,아카네 리제,2,Universe,,False
11317081,하코런 개고수처럼 깰거임. 죽을때마다 치킨뿌릴게요 (7지구),2026-01-19,431.2,마인크래프트,5088,akane_lize,아카네 리제,2,Universe,,False
11301053,하코런 운동 많이 된다. 스텔섭에 도움 많이 될거야. 예술이다예술 (회귀 5회차),2026-01-18,620.1,마인크래프트,3601,akane_lize,아카네 리제,2,Universe,,False
11278880,두쫀쿠 나도 먹어봣다 마크할지 지렁이게임할지 고민듕,2026-01-17,229.3,talk,2590,akane_lize,아카네 리제,2,Universe,,False
11247203,7시 동탄미시녀(w.스님)들 합방하러왔어욤,2026-01-15,403.7,talk,3947,akane_lize,아카네 리제,2,Universe,,False
11212327,기여운변태 유니의 3주년을위해 모였습니다,2026-01-13,416.1,구스 구스 덕,3507,akane_lize,아카네 리제,2,Universe,ayatsuno_yuni,True
11196406,오늘이 스텔페스 마지막 감상일이라 후기로 추억여행하러왓슴댜,2026-01-12,236.9,talk,2317,akane_lize,아카네 리제,2,Universe,,False
11179826,컨텐츠 후열은 혼자..다....,2026-01-11,236.4,리그 오브 레전드,2461,akane_lize,아카네 리제,2,Universe,,False
11174353,"스텔라이브 누가 제일 다른가?! 현인상vs첫인상 컨텐츠 (w.린, 히나, 리코)",2026-01-10,117.2,talk,10351,akane_lize,아카네 리제,2,Universe,"shirayuki_hina,aokumo_rin,yuzuha_riko",True
11165929,새시즌 첫 배치 황금 노린다,2026-01-10,421.4,리그 오브 레전드,3441,akane_lize,아카네 리제,2,Universe,aokumo_rin,True
11132726,붕스 달리는 청년,2026-01-08,600.5,붕괴: 스타레일,7768,akane_lize,아카네 리제,2,Universe,,False
11113135,붕스가 하고싶은 밤입니다,2026-01-07,334.4,붕괴: 스타레일,3821,akane_lize,아카네 리제,2,Universe,,False
11079840,소리좋은게임인데 왜 이를빡빡가세요,2026-01-05,262.8,종합 게임,3212,akane_lize,아카네 리제,2,Universe,,False
11064293,스텔패스 같이보면서 썰풀이,2026-01-04,336.4,talk,4151,akane_lize,아카네 리제,2,Universe,,False
11030468,귀르가즘 지리는 게임,2026-01-02,324.1,종합 게임,6625,akane_lize,아카네 리제,2,Universe,,False
11011970,새해 복분자  신년 목표나 세워보자고,2026-01-01,294.6,talk,5948,akane_lize,아카네 리제,2,Universe,,False
11003061,올해 막방입니다. 내년에 봅시다,2025-12-31,111.5,마인크래프트,2300,akane_lize,아카네 리제,2,Universe,,False
10984939,사장님이 유튜브에 뭔가 감동적인게 있다길래 보러왔느뇨,2025-12-30,92.7,talk,2954,akane_lize,아카네 리제,2,Universe,,False
10961654,낭만적인 동탄 길드할수있다 레이드!!,2025-12-29,454.9,마인크래프트,2880,akane_lize,아카네 리제,2,Universe,,False
10948556,낭만적인 동탄 길드 벨리아 도전기,2025-12-28,717.9,마인크래프트,2665,akane_lize,아카네 리제,2,Universe,,False
10932187,짠내나던 솔로용사의 첫 길드생활,2025-12-27,816.6,마인크래프트,4596,akane_lize,아카네 리제,2,Universe,,False
10916179,솔로모험가의 야무진 RPG섭 생존기,2025-12-26,873.0,마인크래프트,5162,akane_lize,아카네 리제,2,Universe,,False
10896646,히든 찾으면서~성장해주먄서~ 옷 물려입기 계획,2025-12-25,910.5,마인크래프트,3538,akane_lize,아카네 리제,2,Universe,,False
10867591,발묘 100만 감사합니닷!!!!! ✨오늘목표: 히든찾기✨,2025-12-23,383.3,마인크래프트,3085,akane_lize,아카네 리제,2,Universe,,False
10853335,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,160.4,talk,3861,akane_lize,아카네 리제,2,Universe,,False
10851204,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,0.3,talk,1004,akane_lize,아카네 리제,2,Universe,,False
10851191,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,0.4,talk,642,akane_lize,아카네 리제,2,Universe,,False
10851183,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,2.4,talk,400,akane_lize,아카네 리제,2,Universe,,False
10851073,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,5.5,talk,733,akane_lize,아카네 리제,2,Universe,,False
10850914,아파서 늦은 ✨콘서트 후기+그동안의 썰풀이✨ 하고 공책RPG 두가쟈,2025-12-22,2.3,talk,1327,akane_lize,아카네 리제,2,Universe,,False
10791159,스텔페스 오는 파스텔 주목!! 콘서트 설명회✨[10시45분 커버곡 공개!],2025-12-18,100.0,talk,3706,akane_lize,아카네 리제,2,Universe,,False
10776802,내전연습 한다길래 눈뜨자마자 온 나... 꽤 멋있어요,2025-12-18,489.4,talk,2927,akane_lize,아카네 리제,2,Universe,,False
10755814,마 리듬게임도 피지컬겜 아닙니꺄!,2025-12-16,146.2,비츠 앤 밥스,1961,akane_lize,아카네 리제,2,Universe,,False
10746486,친해지길 바래!! 2탄 협곡 데이뚜 (w. 후야),2025-12-16,389.0,리그 오브 레전드,7548,akane_lize,아카네 리제,2,Universe,sakihane_huya,True
10738604,찐따 둘의 친해지길 바래! 마크 원블럭 (w. 후야),2025-12-15,9.0,talk,2664,akane_lize,아카네 리제,2,Universe,sakihane_huya,True
10732357,"미친고라니 정리제 등쟝 (w.부키, 리코, 시로, 히나)",2025-12-15,305.3,talk,3585,akane_lize,아카네 리제,2,Universe,"shirayuki_hina,yuzuha_riko",True
10679033,마음의ㅡ준비하고 들어오세요,2025-12-12,315.1,리그 오브 레전드,3089,akane_lize,아카네 리제,2,Universe,,False
10643818,줄임말 맞추기 반 이상 맞추면 나이에서 0 두개 감게해주라,2025-12-09,189.0,talk,2210,akane_lize,아카네 리제,2,Universe,,False
10629476,스페카 다녀온 파스텔?? 카페탐방 가보쟈,2025-12-08,221.6,talk,1919,akane_lize,아카네 리제,2,Universe,,False
10613861,스달소✨ (후야님 편),2025-12-07,446.7,talk,6306,akane_lize,아카네 리제,2,Universe,sakihane_huya,True
10598961,"치과갔다왔는데요, 의사쌤이 구라를 너무 많이쳤어요",2025-12-06,111.3,talk,1811,akane_lize,아카네 리제,2,Universe,,False
10569526,사장님이 오늘 욕을 몇번할까? (w. 강지),2025-12-05,369.6,리그 오브 레전드,4054,akane_lize,아카네 리제,2,Universe,,False
10551371,등급 분류조차 되지 않은 금단(?)의 게임,2025-12-04,278.0,talk,3163,akane_lize,아카네 리제,2,Universe,,False
10539887,나 오늘은 진짜 할 수 있어 믿어다오 어제 치지직컵 릴리아 보고왔뜸,2025-12-03,494.2,리그 오브 레전드,1910,akane_lize,아카네 리제,2,Universe,,False
10507876,브론즈 갈끄니까ㅏㅏㅏㅏㅏㅏㅏㅏ,2025-12-01,418.2,리그 오브 레전드,2091,akane_lize,아카네 리제,2,Universe,,False
10490254,브론즈가냐!?!?! 고라니 출몰!!!!!!!!!,2025-11-30,404.2,리그 오브 레전드,1825,akane_lize,아카네 리제,2,Universe,,False
10457926,"뇌에 힘 빡주기, 방해해도 이겨내기",2025-11-28,412.7,리그 오브 레전드,1882,akane_lize,아카네 리제,2,Universe,,False
10435110,[3dio] 900일 기념 ASMR❤ 오늘은 귀 파괴 안할게,2025-11-26,145.8,ASMR,9199,akane_lize,아카네 리제,2,Universe,,False
10405114,잭스보다 적다는 2손가락만쓰는 사람 전데오? 정글리신 연습해왔따,2025-11-24,212.9,리그 오브 레전드,2020,akane_lize,아카네 리제,2,Universe,,False
10388724,카스둥이 드디어 픽업!!!!!,2025-11-23,234.4,붕괴: 스타레일,3284,akane_lize,아카네 리제,2,Universe,,False
10361531,오랜만에 페이퍼 구마유니 듀랭(w.  유니),2025-11-22,463.7,리그 오브 레전드,2237,akane_lize,아카네 리제,2,Universe,ayatsuno_yuni,True
10325146,"코 꽉막혀서 외노자발음임 (w.강지, 히나, 시로)
",2025-11-20,388.9,미메시스,3545,akane_lize,아카네 리제,2,Universe,shirayuki_hina,True
10293105,"정글 리신 3분30초 풀캠 통나무도박
",2025-11-18,318.0,리그 오브 레전드,2984,akane_lize,아카네 리제,2,Universe,,False
10279026,뱅기의 니달리처럼  스터디 온 부쉬,2025-11-17,609.0,리그 오브 레전드,4462,akane_lize,아카네 리제,2,Universe,,False
10253454,죄송함다!!! 저 바쁘게 가야할곳잉생겨서 오늘만 양해를 부탁드려도괜찬흥ㄹ까요?!?!? 이왕 이렇게된김에 ✨겟레디윗미,2025-11-15,41.7,talk,2596,akane_lize,아카네 리제,2,Universe,,False
10226020,고생해써잉🎉 플리보석함 뜯기는중,2025-11-13,280.1,talk,3295,akane_lize,아카네 리제,2,Universe,,False
10194541,강아지랑 고양이 둘다 키우는 T의 퍼피,2025-11-12,316.5,마이 리틀 퍼피,4131,akane_lize,아카네 리제,2,Universe,,False
10161404,T1 화이팅!!!!!!!!!!! 롤드컵 결승 입중계 ✨ 추첨 이벤트 있음!!!✨,2025-11-09,410.8,리그 오브 레전드,6066,akane_lize,아카네 리제,2,Universe,,False
10114805,페이커 요네뽑기 통나무도박ㄱㄱㄱㄱㄱㄱㄱ,2025-11-07,370.3,리그 오브 레전드,2931,akane_lize,아카네 리제,2,Universe,,False
10095058,일코를 하는 이유가 뭐에요??,2025-11-05,249.5,talk,2160,akane_lize,아카네 리제,2,Universe,,False
10060262,본녀등장과 짧방과 카페탐방,2025-11-03,94.5,talk,2030,akane_lize,아카네 리제,2,Universe,,False
10029121,통금시간에 대하여,2025-11-01,166.4,talk,2701,akane_lize,아카네 리제,2,Universe,,False
10014878,"나만 뉴비인가..? (w. 린, 유니, 리코, 부키)",2025-11-01,393.8,데드 바이 데이라이트,6708,akane_lize,아카네 리제,2,Universe,"ayatsuno_yuni,aokumo_rin,yuzuha_riko",True
9998445,광고하느라 원오크락 내한 예매못한 범부,2025-10-31,286.6,talk,3656,akane_lize,아카네 리제,2,Universe,,False
9979443,말 .말을 하지마라.,2025-10-29,206.2,talk,2264,akane_lize,아카네 리제,2,Universe,,False
9953382,구내염나서 알보칠바르기 기도해주세요,2025-10-28,444.0,talk,2897,akane_lize,아카네 리제,2,Universe,,False
9920446,덕코프 처음인데 그래서 ㅁ,2025-10-26,414.0,이스케이프 프롬 덕코프,2325,akane_lize,아카네 리제,2,Universe,,False
9880816,올만에 카페탐방 🎆제인도 공개!! 많관부~,2025-10-23,183.5,talk,3351,akane_lize,아카네 리제,2,Universe,,False
9869955,선착순 노래추천 방송✨,2025-10-23,352.3,talk,4650,akane_lize,아카네 리제,2,Universe,,False
9838425,스텔페스 티켓팅 8시 같이하기! 화이띵!!!!!!!!,2025-10-21,320.4,마인크래프트,2259,akane_lize,아카네 리제,2,Universe,,False
9823775,마끾끼 행복랜드 건설하기!,2025-10-20,337.1,talk,3123,akane_lize,아카네 리제,2,Universe,,False
9789408,붕스 과몰입 인간의 카스둥이 스토리 3.2?,2025-10-18,435.8,붕괴: 스타레일,4891,akane_lize,아카네 리제,2,Universe,,False
9773478,천마종합건설의 행복랜드 건설,2025-10-17,346.3,마인크래프트,3348,akane_lize,아카네 리제,2,Universe,,False
9742269,선에매 티켓띵 했어!??!!!!! ㅣ붕스3..?몇이었찌,2025-10-15,377.6,talk,4973,akane_lize,아카네 리제,2,Universe,,False
9709356,마꾸마꾸 아니 흑진주 100만원 ㅈㅉㅇㅇ?????,2025-10-13,141.6,마인크래프트,4984,akane_lize,아카네 리제,2,Universe,,False
9705813,마꾸마꾸 아니 흑진주 100만원 ㅈㅉㅇㅇ?????,2025-10-12,165.7,talk,3128,akane_lize,아카네 리제,2,Universe,,False
9687475,너 인간아니지???!!!!!!! ㅣ좀비랑 인간 구분하는 게임,2025-10-11,196.3,종합 게임,2769,akane_lize,아카네 리제,2,Universe,,False
9666591,(⊙_⊙)？(´･ω･`)?Σ(っ °Д °;)っ⚆_⚆⊙﹏⊙∥╮(╯-╰)╭,2025-10-10,7.3,talk,7027,akane_lize,아카네 리제,2,Universe,,False
9659952,하고싶은게 있는데말이지!! 미드라칸 탑알리 고고,2025-10-10,232.9,전략적 팀 전투 : 우주의 신들,2687,akane_lize,아카네 리제,2,Universe,,False
9653973,하고싶은게 있는데말이지!! 미드라칸 탑알리 고고,2025-10-09,3.3,리그 오브 레전드,841,akane_lize,아카네 리제,2,Universe,,False
9653902,하고싶은게 있는데말이지!! 미드라칸 탑알리 고고,2025-10-09,40.3,리그 오브 레전드,557,akane_lize,아카네 리제,2,Universe,,False
9653137,하고싶은게 있는데말이지!! 미드라칸 탑알리 고고,2025-10-09,151.3,리그 오브 레전드,766,akane_lize,아카네 리제,2,Universe,,False
9643991,머리쓰는 멋있는 천마의 두뇌게임,2025-10-09,616.3,종합 게임,3247,akane_lize,아카네 리제,2,Universe,,False
9628549,플레티넘<<<<천마 자축 ^^🎉✨🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-10-08,302.7,전략적 팀 전투 : 우주의 신들,2446,akane_lize,아카네 리제,2,Universe,,False
9622972,플레켠왕 36점,2025-10-07,54.1,전략적 팀 전투 : 우주의 신들,926,akane_lize,아카네 리제,2,Universe,,False
9621974,언젠가 있을 만남을 대비한 후야님 데뷔뱅관찰+분석,2025-10-07,228.0,talk,4013,akane_lize,아카네 리제,2,Universe,sakihane_huya,True
9612081,플레까지 단 3포 !!!!!! 준비된 훈수는 충분한가,2025-10-07,579.5,전략적 팀 전투 : 우주의 신들,3117,akane_lize,아카네 리제,2,Universe,,False
9542892,체인소맨 같이보기할것. 이거 그정돈가요,2025-10-02,47.3,talk,3472,akane_lize,아카네 리제,2,Universe,,False
9536575,생일!!!!생일!!!!!! 입니댜!!!!!!!!!! 본녀의 탄신일이다!!!!!!,2025-10-02,447.1,talk,8810,akane_lize,아카네 리제,2,Universe,,False
9521217,손은 찢어졌지만 마음은 덜찢어진 본녀 복귀🔥,2025-10-01,91.5,talk,3244,akane_lize,아카네 리제,2,Universe,,False
9517834,겁쟁이 뉴비의 첫 데바데🔥,2025-10-01,215.2,데드 바이 데이라이트,3136,akane_lize,아카네 리제,2,Universe,,False
9501470,카페보면서 스텔 단체합숙 썰풀이( •̀ .̫ •́ )✧,2025-09-29,361.3,talk,4362,akane_lize,아카네 리제,2,Universe,,False
9473491,후열이느뇨! 재밌었다ㅋㅋㅋㅋㅋㅋ,2025-09-28,181.0,talk,5997,akane_lize,아카네 리제,2,Universe,,False
9469197,✨본녀 세번째 신의상 공개!!✨,2025-09-27,164.5,talk,16691,akane_lize,아카네 리제,2,Universe,,False
9454326,내일 8시에 신의상 공개하는 리제가 와써ㅓㅓㅓ,2025-09-27,157.7,talk,3638,akane_lize,아카네 리제,2,Universe,,False
9323749,본녀강림,2025-09-18,125.1,talk,4973,akane_lize,아카네 리제,2,Universe,,False
9292272,[광고] 월오탱에서 유니버스 맞짱뜨기,2025-09-16,153.6,월드 오브 탱크,2539,akane_lize,아카네 리제,2,Universe,ayatsuno_yuni,True
9278690,오리지널 콜라보곡 9시 최초공개!✨ [Lize x 월오탱],2025-09-15,156.1,talk,2245,akane_lize,아카네 리제,2,Universe,,False
9258661,[ HLE vs T1 ]복귀하자마자 멸망전 같이보기 💥T1화이띵!!!!!!💥 #LCKWatchParty,2025-09-14,186.1,리그 오브 레전드,4513,akane_lize,아카네 리제,2,Universe,,False
9250058,리제 복귀!!!!!!!!!! 보고싶었느뇨ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2025-09-14,313.9,talk,3957,akane_lize,아카네 리제,2,Universe,,False
9086269,올만자장가,2025-09-04,384.7,talk,3486,akane_lize,아카네 리제,2,Universe,,False
9039468,사쟝님이랑 사쟝친구님이랑 합빵 ✨4시45분 커버곡 최초공개✨,2025-09-01,489.6,리그 오브 레전드,6271,akane_lize,아카네 리제,2,Universe,,False
9025295,크킄ㅋ킃플레간다 ㅋㅋ,2025-08-31,428.2,전략적 팀 전투 : 우주의 신들,3340,akane_lize,아카네 리제,2,Universe,,False
8973867,아이트래커로 음흉한 눈빛의 앰포리어스,2025-08-28,329.4,붕괴: 스타레일,7894,akane_lize,아카네 리제,2,Universe,,False
8943903,천마감옥탈출,2025-08-26,459.8,종합 게임,2978,akane_lize,아카네 리제,2,Universe,,False
8923392,과몰입인간의 앰포리어스,2025-08-24,203.1,붕괴: 스타레일,5787,akane_lize,아카네 리제,2,Universe,,False
8912397,대리아님 찐 실력임,2025-08-24,461.5,전략적 팀 전투 : 우주의 신들,3541,akane_lize,아카네 리제,2,Universe,,False
8891132,롤체 골드간다,2025-08-23,395.1,talk,5362,akane_lize,아카네 리제,2,Universe,,False
8821015,[ASMR] 800일 기념❤피엥나만 들어왓,2025-08-18,101.5,talk,10625,akane_lize,아카네 리제,2,Universe,,False
8813565,붕스 앰포리어스 시작!!!!!!!!!!!!!,2025-08-18,516.0,붕괴: 스타레일,9336,akane_lize,아카네 리제,2,Universe,,False
8779070,와! 샌즈! 천마의 불살루트 광증참기,2025-08-16,478.2,언더테일,3809,akane_lize,아카네 리제,2,Universe,,False
8742953,와! 샌즈! 대박잘하는사람 등장,2025-08-14,325.0,언더테일,4244,akane_lize,아카네 리제,2,Universe,,False
8735229,와! 샌즈! 대박잘하는사람 등장,2025-08-13,10.9,언더테일,1523,akane_lize,아카네 리제,2,Universe,,False
